id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
114970,3855,Charlie's Angels,NULL,2003-07-04 00:00:00.000,NULL,NULL,19.0000,2,21.0000,2
186273,84336,Charlie's Angels,NULL,2003-07-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176417,206920,Charlie's Angels: Angel X,NULL,2003-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151881,11272,Chaser,"Mars, 2044. The UN establishes MARSCORP (Martian Security and Economics Committee) under the leadership of Samuel Longwood. In the years that follow, the UN gradually loses control of MARSCORP, mainly due to the non-transparent licence policy of its director. Longwood uses his autonomous status to create vassal relations between the corporations and MARSCORP. The unshakable power position of MARSCORP is supported by the companies and thus they acquire additional rights and licenses. Longwood and his consortium become extremely wealthy from this arrangement. However, dissenting voices in MARSCORP begin to challenge Samuel Longwood's authoritarian policy. They demand his dismissal as director and a complete redistribution of the mining rights.
But Samuel Longwood keeps an ace up his sleeve for occasions like this…
John Chaser is a man without memory or friends. Alone, in the middle of a bloody conflict, he is trying to find out who he is. His extraordinary fighting abilities enable him to survive, but they raise more questions than they answer. Chaser awakens on board the spaceship H.M.S. Majestic. He doesn't know who he is, what he's doing here, why he is being sought by men in black uniforms and what they will do to him when they find him…
The player's goal is to find out who Chaser really is and why he is being hunted. The story leads the player from the H.M.S. Majestic to Montack City on Earth, then on to Siberia and finally to Mars, where the trail ends and hopefully the truth can be found.",2003-08-22 00:00:00.000,1,NULL,69.5000,2,64.3749,17
168962,18873,Chicago 1930,NULL,2003-12-31 00:00:00.000,3,NULL,NULL,NULL,50.0000,4
26942,4762,Chicken Shoot,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36109,27706,Chicken Shoot Gold,NULL,2003-11-01 00:00:00.000,1,NULL,NULL,NULL,50.0000,2
25963,43418,Cho Aniki: Seinaru Protein Densetsu,NULL,2003-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75383,194712,"Chocolat: Maid Cafe ""Curio""",NULL,2003-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186367,27073,ChoroQ,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190274,7873,Chrome,NULL,2003-10-28 00:00:00.000,5,NULL,59.5000,2,50.7438,10
105722,6348,CIMA: The Enemy,NULL,2003-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77695,80402,City of Secrets,NULL,2003-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154887,70075,Clifford the Big Red Dog: Phonics,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154329,170007,Clu Clu Land-e,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41829,22246,Club Football,NULL,2003-10-10 00:00:00.000,NULL,NULL,30.0000,1,NULL,NULL
160996,185822,Codename: Kids Next Door - Ice Creamed,NULL,2003-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160983,185823,Codename: Kids Next Door - Numbuh Generator,NULL,2003-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122492,185820,Codename: Kids Next Door - Operation S.T.A.R.T.U.P.,NULL,2003-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175304,52521,Cold Zero: The Last Stand,NULL,2003-08-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
30433,110319,Collector's Edition: 251 Awesome Games!,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117370,87190,Command & Conquer: Generals - Deluxe Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,2
191973,477,Commandos 3: Destination Berlin,"Prepare to take the Commandos on their deadliest mission yet. From the shores of France to the heart of the Third Reich, strike fast from land and sea with your small squad of elite special forces infiltrating hostile territories to disrupt the German war machine. These men are the best the Allies have - are you prepared to lead them to victory?",2003-10-14 00:00:00.000,31,NULL,70.0000,2,75.1278,69
148207,3864,Conflict: Desert Storm II,NULL,2003-09-19 00:00:00.000,2,NULL,62.5000,2,70.2645,12
161022,1336,Contract J.A.C.K.,NULL,2003-11-11 00:00:00.000,4,NULL,55.0000,1,67.7955,10
134920,5788,Corvette,NULL,2003-11-11 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
65367,51760,Cossacks Anthology,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54588,76822,Counter-Strike Neo,NULL,2003-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
56103,210237,Crash Nitro Kart,NULL,2003-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105160,1193,Crash Nitro Kart,NULL,2003-11-11 00:00:00.000,7,NULL,77.0000,2,69.3480,55
122453,68235,Crazy Chicken: Pharaoh's Treasure,NULL,2003-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
81815,125491,Crimson Alive: Burst Again,NULL,2003-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133321,5793,Crimson Skies: High Road to Revenge,"You take the role of the daring air pirate Nathan Zachary, leader of the infamous Fortune Hunters. The high-flying adventure's single player campaign is filled with escapes, defense/escort missions and dogfights. You can take on friends over Xbox Live! as well.",2003-10-21 00:00:00.000,4,NULL,94.0000,3,77.6489,13
102784,49551,Croket! 2: Yami no Bank to Ban Joou,NULL,2003-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126308,5794,"Crouching Tiger, Hidden Dragon",NULL,2003-11-28 00:00:00.000,NULL,NULL,53.7500,5,NULL,NULL
138704,50394,Cruise Ship Tycoon,NULL,2003-07-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147861,64564,Crystal Mines II: Buried Treasure,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172934,6353,CT Special Forces 2: Back in the Trenches,NULL,2003-06-01 00:00:00.000,NULL,NULL,78.0000,1,NULL,NULL
91289,45103,CT Special Forces: Back to Hell,NULL,2003-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98754,22100,Culdcept,NULL,2003-12-25 00:00:00.000,NULL,NULL,89.0000,2,NULL,NULL
195215,10118,Cultures: 8th Wonder of the World,NULL,2003-08-15 00:00:00.000,1,NULL,NULL,NULL,60.0000,2
144919,3867,Curious George,NULL,2003-12-11 00:00:00.000,2,NULL,40.0000,1,36.0000,3
93672,5796,Curse: The Eye of Isis,NULL,2003-10-21 00:00:00.000,1,NULL,64.5000,2,70.0000,2
118237,49547,Cyber Drive Zoids: Hatakedamono no Senshi Hugh,NULL,2003-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87421,19252,Cyber Troopers Virtual-On Marz,NULL,2003-05-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22897,94644,Cycling Manager 3,NULL,2003-06-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13412,67374,D.N. Angel: Crimson Wings,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98185,139244,Dance Dance Revolution Party Collection,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3541,47301,Dance Dance Revolution: Ultramix,NULL,2003-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40173,95455,Dance: UK,NULL,2003-10-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43187,73949,Dancing Stage Fever,NULL,2003-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113730,40687,Dark Mage,NULL,2003-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148032,768,Decisive Battles of WWII: Korsun Pocket,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84715,50451,Deep Sea Tycoon,NULL,2003-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15811,262,Deer Hunter 2004,NULL,2003-10-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136771,27481,Delta Ops: Army Special Forces,NULL,2003-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111241,39445,Demolish Fist,NULL,2003-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145248,6371,Densetsu no Starfy 2,NULL,2003-09-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
55095,9820,Desert Thunder,NULL,2003-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7043,49694,Detective Conan: Nerawareta Tantei,NULL,2003-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109152,42,Deus Ex: Invisible War,NULL,2003-12-02 00:00:00.000,24,NULL,80.0000,4,63.0237,85
7853,203830,Di Gi Charat Fantasy Excellent,"Take on the role of a boy with a crush on Dejiko who, along with Dejiko, Puchiko, and Rabi-en-Rose, gets sucked through a dimensional vortex into a fantasy world. The player finds himself alone with Dejiko in a forest, and she's lost her memory. In this game, players are given a very different view of Dejiko, as the amnesia makes her innocent and shy.",2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116397,43702,Digimon World 2003,NULL,2003-12-15 00:00:00.000,3,NULL,NULL,NULL,80.0084,6
184529,5813,Dino Crisis 3,"It is the year 2548 and it has been over more than 300 years since Earth lost contact with the colony spaceship Ozymandias on its trip to a². Somehow, it mysteriously reappeared near one of the moons of Jupiter. A team called S.O.A.R. (Special Operations And Reconnaissance) onboard the investigative Probe ship Seyfert are sent to investigate. A smaller shuttle lifts off from the Seyfert to investigate. Suddenly, the supership launches its turbo cannons at the Probe ship, destroying it. It then aims and fires at the shuttle. The weapon causes a large explosion, killing most of the troops and crew members aboard. Fortunately, a few of the team members of S.O.A.R., Patrick Tyler, McCoy, Sonya Hart and commander Jacob Ranshaw, were able to survive the blast and managed to board the ship. What will await them inside is just the beginning, if they can survive, rescue the other survivors and escape the bowels of the mysterious ship.",2003-06-26 00:00:00.000,4,NULL,30.0000,1,NULL,NULL
121777,146923,Dino Crisis: Dungeon in Chaos,NULL,2003-11-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
102744,85950,Dinosaur Hunting,NULL,2003-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136210,3879,Dinotopia: The Sunstone Odyssey,"Dinotopia: The Sunstone Odyssey follows the story of Drake Gemini, his twin brother, Jacob, and their father, who have been stranded on Dinotopia for 10 years. At the beginning of the game, Drake and Jacob's father is attacked and killed by a rogue Tyrannosaurus while exploring the outer jungles of Dinotopia. After the killing, Drake and Jacob begin to go their separate ways, with Jacob joining a gang of dinosaur-hating humans called the Outsiders and Drake choosing to take on the role of a guardian of Dinotopia.",2003-07-23 00:00:00.000,NULL,NULL,NULL,NULL,34.0000,0
33634,11403,Disciples II: Guardians of the Light,"A new threat is sweeping over the human lands while self-proclaimed leaders try to take control of the Empire. Meanwhile the Mountain Clans are trying to uncover an ancient ritual that will let them communicate with their god, Wotan.",2003-06-14 00:00:00.000,2,NULL,70.0000,2,NULL,NULL
154904,11404,Disciples II: Rise of the Elves,NULL,2003-11-20 00:00:00.000,4,NULL,NULL,NULL,76.9431,11
138587,11402,Disciples II: Servants of the Dark,NULL,2003-07-15 00:00:00.000,NULL,NULL,72.0000,2,NULL,NULL
141523,50426,Disney Princess Royal Horse Show,NULL,2003-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173043,43737,Disney's 101 Dalmatians II: Patch's London Adventure,NULL,2003-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138230,49409,Disney's Brother Bear,NULL,2003-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136035,3883,Disney's Extreme Skate Adventure,NULL,2003-09-03 00:00:00.000,4,NULL,NULL,NULL,78.7002,12
145063,3885,Disney's Hide and Sneak,NULL,2003-12-04 00:00:00.000,NULL,NULL,NULL,NULL,36.0000,0
79563,188634,Disney's Magical Quest 2 Starring Mickey & Minnie,NULL,2003-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167888,6381,Disney's Magical Quest 3 Starring Mickey & Donald,NULL,2003-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145896,142431,Disney's Mahjongg,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36963,49405,Disney's The Haunted Mansion,NULL,2003-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176611,79813,Disney's The Lion King 1½,NULL,2003-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62132,104988,Diver Down,NULL,2003-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122971,141017,Divine Intervention (Pt. 1),NULL,2003-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58488,21953,Does Blood: VR,NULL,2003-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160636,22251,Dog's Life,NULL,2003-10-31 00:00:00.000,1,NULL,60.0000,1,40.2456,11
186725,150028,Donkey Kong Country,"On a dark and stormy night in Donkey Kong Island, Diddy Kong, Donkey Kong's nephew has taken the weighty responsibility of guarding DK's precious banana hoard for one night, as a part of his ""hero training"". DK entrusts Diddy with protecting the hoard until midnight, when he would be relieved, while DK himself goes to sleep as he is tired.

Everything seems to go smoothly in the hoard until Diddy hears some noises. Diddy hears some voices outside and gets scared, asking who's there. King K. Rool, who had commanded his Kremling minions to steal the bananas. Two ropes drop from above and suddenly two Kritters appear. Diddy cartwheels them both easily, but then a Krusha (Klump in the instruction booklet) comes in as backup. As Diddy is not strong enough to defeat Krusha by himself, he is overpowered and defeated by the Kremling. The lizars seal Diddy inside a barrel and then throw it in the bushes.
Donkey's grandfather, Cranky Kong, rushes inside the treehouse to tell Donkey Kong to wake up so he may tell him what happened. He then tells Donkey to check his Banana Cave. Donkey Kong is infuriated, exclaiming that the Kremlings will pay for stealing his banana hoard and kidnapping his little buddy. Donkey goes on to say that he will hunt every corner of the island for his bananas back.",2003-06-06 00:00:00.000,NULL,NULL,79.5000,2,NULL,NULL
90127,3889,Donkey Konga,NULL,2003-12-12 00:00:00.000,3,NULL,60.0000,1,70.8422,19
116199,73175,Dora the Explorer: Barnyard Buddies,NULL,2003-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180017,50587,Doraemon: Minna de Asobou! Minidorando,NULL,2003-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45333,6384,Double Dragon Advance,NULL,2003-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185369,124007,Doubutsu no Mori e+,NULL,2003-06-27 00:00:00.000,NULL,NULL,NULL,NULL,74.0000,2
51925,49264,Doubutsu no Shima no Chobi Gurumi,NULL,2003-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181573,6340,Downhill Domination,NULL,2003-07-22 00:00:00.000,2,NULL,75.0000,2,76.1321,11
170876,5814,Dr. Seuss' The Cat in the Hat,NULL,2003-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3214,38662,Dragon Ball,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28402,2564,Dragon Ball Z: Budokai 2,NULL,2003-11-13 00:00:00.000,6,NULL,74.0000,2,71.9980,54
183132,2580,Dragon Ball Z: Taiketsu,NULL,2003-11-24 00:00:00.000,2,NULL,40.0000,1,19.9426,8
189278,19834,Dragon Ball Z: The Legacy of Goku II,"The plot of the game picks up where The Legacy of Goku left off, and continues until the end of the Cell Games Saga when Gohan defeats the evil android Cell.",2003-06-17 00:00:00.000,4,NULL,76.0000,2,72.8329,33
154551,49174,Dragon Drive: World D Break,NULL,2003-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122047,5815,Drake of the 99 Dragons,NULL,2003-11-03 00:00:00.000,NULL,NULL,30.0000,1,50.0000,2
194775,11635,Drakengard,NULL,2003-09-11 00:00:00.000,11,NULL,70.0000,1,67.4734,40
1011,3899,DreamMix TV World Fighters,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,54.0000,0
170796,3902,Duel Masters,NULL,2003-12-18 00:00:00.000,NULL,NULL,75.0000,2,35.0000,1
92144,9271,Dungeon Siege: Legends of Aranna,NULL,2003-11-11 00:00:00.000,7,NULL,90.0000,1,83.9070,24
179993,5819,Dungeons & Dragons: Heroes,NULL,2003-09-17 00:00:00.000,1,NULL,60.0000,2,70.0000,5
71027,6843,Dynasty Tactics 2,NULL,2003-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141580,19631,Dynasty Warriors 4: Xtreme Legends,NULL,2003-09-25 00:00:00.000,2,NULL,NULL,NULL,60.0663,5
175875,142288,"Ed, Edd n Eddy: Spin Stadium",NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179621,43610,Ejay Clubworld,NULL,2003-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109199,22633,Emergency Fire Response,NULL,2003-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136018,53999,Empire Earth: Gold Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14786,678,Empires: Dawn of the Modern World,NULL,2003-10-21 00:00:00.000,2,NULL,80.0000,1,79.9956,8
